country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,100,Total,,%,,,,Total
Monaco,MC,MCO,492,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,100,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,61.75075006097516,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,63.08234918694145,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,64.38569678441171,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,65.66045302165728,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,66.90631913488299,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,68.12080782729294,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,69.30657472794664,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,70.46288023992432,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,71.59012266866961,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,72.6856370621317,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,73.75302378257982,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,74.5100146773427,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,75.10126206833142,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,75.69102505329931,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,76.2788456185874,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,76.86564783835543,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,77.45096975600637,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,78.03438274010084,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,78.62289718318544,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,79.21599477503449,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,79.81313035169599,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,80.41302300716913,Total,,%,,,,Total
Mongolia,MN,MNG,496,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,81.01631077717879,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,86.29893130177096,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,86.91652687054172,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,87.53459614913179,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,88.15304432671381,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,88.77192595047786,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,89.39125306326306,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,90.01101724687736,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,90.63123400216578,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,91.25188969266044,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,91.87297559151699,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,92.49445887767328,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,93.11634912770987,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,93.71332978738033,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,94.30557679060571,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,94.35274969445129,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,94.35864759295171,Total,,%,,,,Total
Montenegro,ME,MNE,499,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,94.36454360396979,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,62.0998488782546,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,62.91968240206441,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,63.73311636585134,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,64.53912752194235,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,65.33823388942402,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,66.22793738558896,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,67.12617496846273,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,68.01188290972163,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,68.88462714679484,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,69.74404923801649,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,70.59151849710729,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,71.42578692034256,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,72.24734955741484,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,73.05588410440481,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,73.85186642644386,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,74.63498378036334,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,75.4056954019524,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,76.16370994066801,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,76.90912407225289,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,77.64170123209422,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,78.361891732142,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,79.06916325289485,Total,,%,,,,Total
Morocco,MA,MAR,504,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,79.23450251401999,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,45.94392562659166,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,46.48758930318413,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,47.03047511521793,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,47.57284153189168,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,48.11468577404047,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,48.6560012461293,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,49.19652731453447,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,49.73651348871351,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,50.27595473883167,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,50.81459910266224,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,51.35293493385537,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,51.89046313104117,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,52.42742598568501,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,52.96357975266777,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,53.49939100795247,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,54.03787568511656,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,54.57916746878744,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,55.12316142966669,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,55.66998756829461,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,56.2193075434898,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,56.77102583664649,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,57.3254756258899,Total,,%,,,,Total
Burma,MM,MMR,104,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,57.39649937196577,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,26.7410655283817,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,27.03768714516923,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,27.29957450292581,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,27.56054309546992,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,27.82055102205518,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,28.07955904191562,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,28.33753113332586,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,28.59453708554958,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,28.85042245501792,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,29.10514682014978,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,29.35867163559896,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,29.61105951047592,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,29.86265296840167,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,28.43256600477171,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,26.97638652967213,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,25.49421893606712,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,23.9865548091818,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,22.45362657480553,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,20.8958654198582,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,19.31354080189878,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,17.70711798807584,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,16.07690087408255,Total,,%,,,,Total
Nepal,NP,NPL,524,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,16.11663714104222,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,99.99387044679297,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,99.99269094756393,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,99.99151038787016,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,99.99033291261328,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,99.98914933098057,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,99.98796931416352,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,99.98678659895154,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,99.98560975996683,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,99.98442789244422,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,99.98324396627899,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,99.98206415872025,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,99.98088387860155,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,99.9797038656982,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,99.97852066637306,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,99.97734123929025,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,99.97616034769,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,99.97497630330331,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,99.97379892764509,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,99.97261799488763,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,99.97143833325551,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,99.97025768178948,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,99.96907629816394,Total,,%,,,,Total
Netherlands,NL,NLD,528,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,99.96789118902446,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,92.55066873079518,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,92.55066873079518,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,92.55066873079518,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,92.77775381942756,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,93.00483890805998,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,93.23192399669234,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,93.45900908532477,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,93.68609417395713,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,93.91317926258955,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,94.14026435122192,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,94.36734943985429,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,94.5944345284867,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,94.82151961711907,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,95.0486047057515,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,95.27568979438387,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,95.50277488301629,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,95.72985997164865,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,95.95694506028107,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,96.18403014891344,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,96.41111523754586,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,96.63820032617824,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,96.86528541481066,Total,,%,,,,Total
New Caledonia,NC,NCL,540,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,96.86528541481066,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,84.39357123617479,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,84.39357098360621,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,84.39357109461643,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,84.39357098778508,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2004,84.39357009583824,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2005,84.39357154822301,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2006,85.37428377953559,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2007,86.35500037955524,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2008,87.33571206352548,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2009,88.31643079629876,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2010,89.29714186398274,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2011,90.27785928590053,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2012,91.25857262079907,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2013,92.23928533986063,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2014,93.21999889084688,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2015,94.20071358433353,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2016,95.18142968649799,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2017,96.16214561726058,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2018,97.1428571624635,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2019,98.12357498401782,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2020,99.10428801854721,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2021,99.99999623061082,Total,,%,,,,Total
New Zealand,NZ,NZL,554,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2022,100,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2000,61.71973460899067,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2001,61.88250147230366,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2002,62.04523949265077,Total,,%,,,,Total
Nicaragua,NI,NIC,558,Proportion of population using of improved drinking water sources free from faecal and priority chemical contamination,2003,62.20858171027249,Total,,%,,,,Total
